Employee_Name,EmpID,State,Zip,DOB,DateofHire,DateofTermination,Age,PayRate,Position,Sex,Sexual_Orientation,LGBTQ,Indigenous,Ethnicity,Disability,Minority,Veteran,EmploymentStatus,Department,RecruitmentSource,PerformanceScore,Attrition,DistanceFromHome,JobInvolvement,JobSatisfaction,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PercentageSalaryHike,TotalWorkingYear
sdv-id-sOPdxq,682459518,New Hampshire,37372,01/06/1976,2000-03-05,Present,23,98.58,Production Technician II,Non-binary/non-conforming,Heterosexual,No,Prefer not to say,Prefer not to say,No,No,No,Voluntarily Terminated,Sales,Glassdoor,Fully Meets,Yes,6.39,3,3,Yes,16,8,9,80,2,4,4,6,2,2,0,,10.82,1
sdv-id-VoCCsx,565394596,Kentucky,4599,02/13/1992,2022-01-15,Present,30,110.56,Production Technician I,Male,Heterosexual,No,No,White,No,Yes,No,Active,Production       ,Website Banner Ads,Fully Meets,No,26.19,7,8,No,13,1,3,80,1,2,3,1,1,2,0,0.0,4.54,6
sdv-id-Qcigij,144733609,Pennsylvania,4611,07/22/1991,2011-02-02,2020-04-18,60,122.98,Sales Manager,Male,Prefer not to say,No,No,Asian,Prefer not to say,Yes,No,Active,Production       ,Indeed,Fully Meets,No,17.4,2,2,No,18,1,3,80,1,0,3,2,0,2,0,2.0,3.45,16
sdv-id-OhBklD,8537395261,Wyoming,3238,01/16/1992,2022-09-26,Present,32,122.3,IT Manager - DB,Male,Heterosexual,No,No,Asian,No,Yes,No,Active,Production       ,On-line Web application,Fully Meets,Yes,6.73,2,7,No,15,9,5,80,1,5,6,7,1,0,0,0.0,13.29,12
sdv-id-VgrVhu,9163268504,Minnesota,81955,07/08/1987,2016-09-01,Present,35,40.08,Software Engineer,Female,Heterosexual,No,No,White,No,Yes,No,Active,Sales,Professional Society,Fully Meets,No,23.4,5,6,No,11,10,3,80,1,0,2,8,10,7,0,0.0,4.29,24
sdv-id-xPDFUR,5939822524,Wyoming,1013,03/02/1988,2002-11-20,Present,38,114.05,Production Technician I,Male,Heterosexual,No,No,Black,No,Yes,No,Active,IT/IS,Employee Referral,Fully Meets,No,39.8,10,10,No,11,8,2,80,0,2,3,7,2,0,0,0.0,24.41,14
sdv-id-yydZut,3701395219,California,5598,03/17/1975,2003-10-26,2010-05-25,50,141.47,Production Technician I,Male,Heterosexual,No,No,White,No,Yes,No,Active,Production       ,Pay Per Click - Google,Fully Meets,No,37.46,1,10,No,11,7,3,80,1,4,2,9,5,1,2,0.0,8.13,1
sdv-id-BHcGwV,106022233,Michigan,2423,12/11/1979,2017-11-25,Present,33,131.9,Area Sales Manager,Male,Heterosexual,No,No,White,No,Yes,No,Voluntarily Terminated,Sales,Vendor Referral,Exceeds,No,18.89,10,10,No,22,8,8,80,1,2,4,8,0,1,1,1.0,12.39,1
sdv-id-cHkizB,3606864177,Connecticut,4164,07/16/1988,2000-04-01,2018-04-25,36,97.91,IT Manager - Infra,Prefer not to say,Prefer not to say,No,No,Black,No,No,No,Voluntarily Terminated,Production       ,Billboard,Needs Improvement,No,23.08,10,1,Yes,20,2,5,80,0,4,4,2,10,4,0,1.0,21.05,11
sdv-id-tPltso,2912554378,Louisiana,3518,01/11/1988,2015-04-10,2020-11-30,42,75.65,Sales Manager,Male,Heterosexual,No,No,White,No,No,No,Voluntarily Terminated,Production       ,MBTA ads,Fully Meets,No,24.69,10,1,No,25,9,7,80,0,3,2,10,5,7,1,0.0,27.78,0
sdv-id-lUgdcE,986154900,Ohio,4773,04/16/1979,2008-11-09,Present,32,77.33,Production Technician I,Female,Heterosexual,No,No,White,No,No,Yes,Active,Production       ,Search Engine - Google Bing Yahoo,Fully Meets,No,42.01,10,8,No,18,10,4,80,1,4,0,10,0,2,0,7.0,3.82,27
sdv-id-OfFlgq,461741562,Maine,4495,09/22/1985,2003-05-20,Present,30,38.83,Production Technician I,Female,Heterosexual,Prefer not to say,No,White,No,No,No,Voluntarily Terminated,Sales,Glassdoor,Fully Meets,No,49.16,4,8,No,11,6,5,80,2,0,2,6,1,1,1,2.0,7.35,3
sdv-id-dynZOk,2336020005,Utah,1013,02/24/1989,2023-09-05,2024-03-12,22,89.82,Sales Manager,Male,Other,Prefer not to say,No,Black,Yes,Yes,No,Voluntarily Terminated,Production       ,Professional Society,Fully Meets,No,37.05,8,7,No,20,5,8,80,0,0,1,3,3,0,0,3.0,16.21,11
sdv-id-eRNXEm,6103025826,Arkansas,6272,01/07/1968,2021-06-08,Present,43,25.18,Production Technician I,Female,Heterosexual,Yes,No,White,No,Yes,No,Voluntarily Terminated,Sales,Internet Search,Fully Meets,Yes,27.45,8,10,No,15,3,10,80,0,5,5,5,6,2,1,0.0,6.4,18
sdv-id-MvCGhb,5721629464,Massachusetts,1698,08/17/1992,2022-03-23,2023-03-25,44,112.77,Area Sales Manager,Male,Heterosexual,No,No,White,No,Yes,No,Active,Production       ,Employee Referral,Exceeds,No,1.84,5,4,No,11,6,4,80,0,0,3,6,0,7,0,0.0,21.98,15
sdv-id-Qlrhov,633468788,Arizona,2509,07/18/1979,2023-01-26,2023-08-25,50,97.4,Software Engineer,Female,Heterosexual,No,No,White,Prefer not to say,No,No,Active,Sales,Search Engine - Google Bing Yahoo,Exceeds,No,25.11,1,8,Yes,11,9,5,80,1,0,5,7,3,0,2,4.0,23.41,27
sdv-id-wFMyXt,358439769,New Mexico,1013,10/07/1971,2015-12-17,Present,47,34.48,Database Administrator,Female,Heterosexual,Yes,No,White,No,No,No,Active,Sales,Glassdoor,Fully Meets,No,33.19,2,5,No,15,4,3,80,1,0,2,2,0,7,2,2.0,4.17,34
sdv-id-ZJuJem,376984955,Georgia,6899,11/25/1968,2000-12-20,2018-10-24,43,142.23,Production Technician I,Female,Heterosexual,Prefer not to say,No,Latin,No,No,No,Active,Production       ,Diversity Job Fair,Fully Meets,Yes,9.97,7,7,No,11,3,4,80,2,2,3,1,1,5,0,0.0,3.57,23
sdv-id-kIBUhE,5370104241,Missouri,5324,03/14/1982,2016-04-20,2016-09-25,18,121.08,Production Technician I,Male,Heterosexual,No,No,White,No,No,Yes,Active,Production       ,Search Engine - Google Bing Yahoo,Fully Meets,No,16.93,3,3,No,12,4,10,80,0,1,2,5,3,1,0,3.0,28.52,11
sdv-id-oxZvfk,5931169542,Montana,4053,11/29/1986,2008-11-29,Present,52,114.05,Production Technician II,Female,Homosexual,Yes,No,Asian,Yes,No,No,Active,IT/IS,Pay Per Click - Google,Fully Meets,No,44.37,4,2,Yes,11,5,7,80,0,2,2,4,4,6,0,3.0,3.24,0
sdv-id-DLCHYJ,1139967654,Georgia,4133,08/17/1992,2001-12-13,Present,48,122.5,Production Technician I,Female,Heterosexual,Yes,No,White,No,Yes,No,Active,Admin Offices,Diversity Job Fair,Fully Meets,Yes,37.3,7,10,No,21,8,10,80,1,0,3,6,5,0,0,0.0,3.3,27
sdv-id-MElJFH,8232955574,Utah,6016,04/30/1982,2017-06-02,2022-04-02,23,52.98,Production Technician I,Male,Heterosexual,No,No,White,No,Yes,No,Active,Sales,Monster.com,Exceeds,No,28.41,7,9,No,17,3,3,80,0,2,2,3,1,0,0,,17.4,0
sdv-id-tpDOeF,1853267714,Indiana,4686,01/07/1986,2019-06-15,Present,18,88.91,BI Developer,Female,Heterosexual,No,No,Middle Eastern,Yes,No,Yes,Active,Production       ,Pay Per Click - Google,Exceeds,Yes,43.02,2,5,No,11,3,9,80,1,0,2,2,1,8,2,2.0,3.09,24
sdv-id-iimnCL,542100546,West Virginia,1503,01/02/1951,2000-08-18,2000-11-24,37,104.33,Production Manager,Male,Heterosexual,No,No,White,No,No,No,Active,Production       ,Newspager/Magazine,Fully Meets,Yes,48.06,3,3,No,18,3,3,80,1,0,3,4,1,8,2,6.0,5.24,30
sdv-id-xhIbZd,921758524,Pennsylvania,79188,05/04/1976,2007-09-20,Present,28,129.93,Database Administrator,Female,Homosexual,No,No,White,Yes,No,No,Voluntarily Terminated,Sales,Monster.com,Fully Meets,No,34.63,7,2,No,11,1,7,80,1,1,4,2,0,1,1,0.0,20.25,0
sdv-id-IjSqcU,5168275295,Washington,5371,10/25/1981,2016-12-08,2022-12-24,22,74.29,Production Technician II,Male,Heterosexual,No,No,White,No,No,No,Active,Production       ,Word of Mouth,Fully Meets,Yes,20.19,10,8,Yes,11,8,10,80,0,6,6,7,10,1,0,0.0,7.09,2
sdv-id-SQiSyO,610106247,Maine,2983,12/23/1988,2021-09-29,Present,44,70.28,Data Analyst,Female,Heterosexual,Yes,No,Prefer not to say,Yes,No,No,Voluntarily Terminated,Sales,Diversity Job Fair,Fully Meets,No,7.84,9,10,No,11,1,10,80,0,2,3,1,4,6,0,,27.22,22
sdv-id-PoSRPB,7784137970,Alaska,3177,03/15/1988,2014-10-01,Present,59,58.06,Area Sales Manager,Female,Heterosexual,Prefer not to say,Yes,White,Yes,Yes,No,Active,Production       ,Indeed,Fully Meets,No,23.46,3,3,No,11,2,2,80,1,1,3,1,9,1,1,3.0,5.03,17
sdv-id-Dzwlrr,3169325349,New Mexico,2269,07/04/1971,2001-08-20,2016-08-28,51,96.25,Production Technician II,Female,Heterosexual,No,No,White,No,No,Yes,Active,Software Engineering,Professional Society,Fully Meets,No,23.41,2,7,No,13,2,9,80,0,0,6,3,5,2,0,0.0,24.41,1
sdv-id-ThUgTI,296272170,Minnesota,1585,04/12/1967,2009-05-01,2021-03-14,50,108.99,Production Technician I,Female,Heterosexual,No,No,White,No,No,Yes,Active,Sales,Monster.com,Fully Meets,Yes,2.11,9,4,No,18,2,1,80,1,8,2,2,1,0,0,0.0,15.63,0
sdv-id-NrcwCF,8732129536,Alabama,2598,12/14/1985,2009-09-25,2014-10-29,26,109.79,Software Engineering Manager,Female,Homosexual,No,No,White,No,No,No,Active,IT/IS,Indeed,Exceeds,No,13.49,6,6,Yes,11,10,3,80,1,2,2,8,0,3,3,0.0,14.57,15
sdv-id-XCuYlb,857646975,Alaska,98052,04/22/1983,2017-08-16,2019-12-15,43,81.87,Production Technician I,Male,Heterosexual,No,No,White,Yes,Yes,Yes,Voluntarily Terminated,Production       ,MBTA ads,Fully Meets,Yes,18.08,2,9,Yes,19,10,4,80,0,5,3,10,11,1,5,3.0,15.44,2
sdv-id-uzBuZc,673901286,Louisiana,1854,07/25/1988,2000-03-15,Present,38,37.38,Production Technician I,Female,Heterosexual,No,No,White,Yes,Yes,No,Active,Production       ,Diversity Job Fair,Fully Meets,No,21.71,5,3,No,25,5,5,80,0,0,3,4,3,0,1,2.0,24.62,22
sdv-id-ufmoSU,262058250,Alaska,5629,07/07/1959,2016-04-24,Present,57,35.52,Production Technician II,Male,Heterosexual,No,No,Middle Eastern,Prefer not to say,No,Prefer not to say,Voluntarily Terminated,Sales,Website Banner Ads,Fully Meets,No,19.37,10,10,Yes,15,6,3,80,0,1,2,7,6,2,7,4.0,14.69,0
sdv-id-trOjUm,793127572,Idaho,3424,08/17/1992,2009-06-22,Present,37,105.76,IT Manager - DB,Male,Heterosexual,No,No,White,Yes,No,No,Voluntarily Terminated,Production       ,MBTA ads,Fully Meets,Yes,15.33,8,2,No,11,7,3,80,0,5,4,7,0,0,0,0.0,15.27,36
sdv-id-FAxnmM,145327247,Pennsylvania,3285,02/21/1990,2000-10-19,Present,34,129.92,CIO,Female,Heterosexual,Yes,No,White,No,Yes,No,Active,Production       ,Diversity Job Fair,Fully Meets,Yes,6.05,5,10,No,20,2,6,80,1,2,5,1,4,2,7,4.0,24.35,11
sdv-id-NTtGgs,5462534989,Texas,1013,06/18/1980,2006-02-12,2012-04-18,29,46.5,Production Technician I,Female,Heterosexual,No,No,White,No,No,No,Active,IT/IS,Search Engine - Google Bing Yahoo,Fully Meets,Yes,43.88,3,6,Yes,21,1,9,80,1,2,2,1,3,0,0,1.0,26.47,18
sdv-id-SgVLCQ,609412529,Alaska,5263,03/13/1976,2019-06-28,2022-11-29,59,67.58,Production Technician I,Female,Heterosexual,Yes,Yes,White,Yes,No,No,Active,Production       ,Word of Mouth,Fully Meets,No,37.38,5,4,No,12,7,5,80,0,0,3,8,0,2,0,1.0,8.95,0
sdv-id-qykhkT,8550926864,Pennsylvania,5101,01/04/1983,2016-09-30,2019-06-22,57,18.54,Data Analyst ,Female,Prefer not to say,No,No,White,No,No,No,Active,Sales,Website Banner Ads,Fully Meets,No,19.46,4,5,Yes,18,4,3,80,1,7,2,4,0,3,2,0.0,10.9,18
sdv-id-doeMEV,414915700,Mississippi,5785,07/20/1985,2023-10-18,2024-05-30,24,131.88,Production Technician II,Female,Heterosexual,No,No,White,Yes,Yes,No,Active,Production       ,Employee Referral,PIP,No,28.89,10,5,No,20,3,3,80,1,0,3,1,4,2,0,1.0,5.02,8
sdv-id-dvWlGf,429054820,Delaware,1897,01/01/1992,2018-10-11,2023-10-11,21,34.77,Software Engineer,Male,Other,Prefer not to say,No,Asian,No,Yes,No,Future Start,Sales,Diversity Job Fair,Fully Meets,No,17.78,6,4,No,11,9,5,80,0,7,3,10,4,1,0,0.0,9.74,4
sdv-id-yNYOyy,9932343413,Idaho,3277,05/17/1973,2000-08-17,Present,47,31.38,Production Technician II,Female,Heterosexual,Prefer not to say,No,White,No,Yes,Yes,Voluntarily Terminated,Sales,Search Engine - Google Bing Yahoo,Fully Meets,No,40.59,4,3,No,11,2,3,80,0,3,2,1,0,0,1,5.0,28.37,11
sdv-id-AWokAC,399654819,Kentucky,1013,09/03/1987,2020-09-24,2022-09-24,40,93.0,Production Technician II,Female,Heterosexual,No,No,White,No,No,No,Active,Production       ,Search Engine - Google Bing Yahoo,Fully Meets,No,41.83,8,6,Yes,23,7,1,80,1,4,6,4,4,5,0,1.0,16.4,20
sdv-id-VzFkRX,7509676930,Arizona,3296,08/17/1992,2017-10-11,Present,31,135.24,Production Technician II,Male,Heterosexual,Prefer not to say,No,White,Yes,No,Yes,Active,Production       ,MBTA ads,Fully Meets,No,34.16,1,10,Yes,13,7,7,80,0,0,2,4,7,3,2,0.0,14.47,2
sdv-id-rqpjnR,987163991,Colorado,4230,09/01/1988,2018-09-09,Present,43,138.65,Sr. Accountant,Female,Heterosexual,No,No,White,Yes,Yes,Yes,Voluntarily Terminated,Admin Offices,Indeed,Fully Meets,No,35.91,9,2,No,22,7,6,80,1,0,6,7,0,3,0,1.0,12.76,0
sdv-id-HDnXAf,1193954587,Connecticut,2908,08/30/1991,2017-07-21,2018-11-18,51,103.43,Production Technician I,Female,Heterosexual,Yes,No,White,No,No,No,Future Start,Sales,Website Banner Ads,Fully Meets,No,3.11,5,3,No,11,10,8,80,1,0,4,7,3,0,0,8.0,24.48,25
sdv-id-lQiCnL,8203638250,Oregon,5358,10/25/1983,2019-06-23,Present,45,36.16,Database Administrator,Female,Other,No,No,White,No,Yes,Yes,Voluntarily Terminated,Sales,Pay Per Click - Google,Needs Improvement,Yes,7.36,4,2,No,11,4,5,80,0,6,5,3,3,0,1,0.0,25.72,36
sdv-id-PMLXJr,626475343,South Dakota,1013,05/10/1966,2019-03-04,Present,51,108.4,Production Technician I,Female,Heterosexual,No,No,Latin,No,No,No,Active,Production       ,MBTA ads,Needs Improvement,No,39.45,8,9,Yes,19,4,5,80,1,0,3,2,0,0,0,1.0,25.75,33
sdv-id-ehlBsH,5627765502,Nebraska,3947,07/19/1977,2019-04-26,Present,32,102.23,Area Sales Manager,Female,Heterosexual,No,No,White,No,No,No,Voluntarily Terminated,IT/IS,Monster.com,Fully Meets,No,15.96,3,3,No,11,7,1,80,2,0,5,8,3,4,1,1.0,24.28,24
sdv-id-bvnGMb,1748708608,Iowa,2445,10/15/1990,2000-07-15,Present,20,80.95,IT Manager - Support,Female,Heterosexual,No,No,Asian,Yes,No,No,Voluntarily Terminated,IT/IS,Billboard,Fully Meets,No,41.56,9,5,Yes,11,9,10,80,1,0,3,9,2,7,0,2.0,27.06,1
sdv-id-ETctyP,6319347509,Colorado,5245,12/23/1981,2005-08-15,Present,35,54.4,Production Technician I,Male,Heterosexual,Prefer not to say,No,White,Yes,Prefer not to say,No,Voluntarily Terminated,Production       ,Newspager/Magazine,Fully Meets,No,41.29,1,4,No,13,6,2,80,0,9,2,9,4,5,1,0.0,20.88,17
sdv-id-NcAyKE,6810034508,Arizona,2445,06/28/1980,2022-12-28,2023-02-23,33,21.88,Production Technician II,Male,Heterosexual,No,No,White,Yes,Yes,Yes,Active,Production       ,Professional Society,Fully Meets,No,43.59,2,7,No,11,3,1,80,0,3,3,2,5,3,1,,27.38,21
sdv-id-plNtMp,989123531,Georgia,1013,12/03/1968,2012-09-08,2019-06-09,57,82.28,Area Sales Manager,Female,Heterosexual,No,No,Asian,No,No,No,Voluntarily Terminated,IT/IS,Search Engine - Google Bing Yahoo,Fully Meets,No,23.14,3,1,No,21,9,5,80,1,0,2,10,1,2,0,0.0,15.74,7
sdv-id-IjBkwN,878801643,Virginia,2893,08/05/1980,2022-10-20,2024-11-07,19,138.98,Production Technician I,Female,Heterosexual,No,No,Asian,Yes,No,No,Active,Production       ,Glassdoor,Fully Meets,No,49.45,5,10,No,11,1,5,80,0,0,4,1,0,1,0,0.0,15.41,14
sdv-id-oYAjoe,876719134,North Carolina,1181,04/04/1980,2021-07-07,2023-08-08,30,73.04,Software Engineer,Female,Prefer not to say,No,No,Asian,Yes,Yes,No,Voluntarily Terminated,Production       ,On-campus Recruiting,Fully Meets,No,16.79,8,4,No,18,5,10,80,0,0,3,8,7,0,0,0.0,15.26,25
sdv-id-PtkhIO,667832379,California,4707,03/08/1987,2003-11-19,2004-12-10,23,21.79,Production Technician I,Female,Heterosexual,Yes,Yes,White,No,No,No,Voluntarily Terminated,IT/IS,Vendor Referral,Fully Meets,No,25.45,1,10,No,12,5,6,80,1,3,3,5,2,0,0,0.0,29.9,6
sdv-id-yEYkRP,637348790,Rhode Island,4817,01/09/1991,2023-04-06,2023-06-14,32,18.58,Area Sales Manager,Female,Heterosexual,No,No,White,No,Yes,No,Voluntarily Terminated,Sales,Word of Mouth,Fully Meets,No,4.94,9,3,No,13,1,9,80,1,0,3,1,0,2,0,3.0,22.36,2
sdv-id-APgPCR,628810690,Wisconsin,1742,07/10/1988,2005-06-12,2013-05-29,60,63.63,IT Manager - Infra,Male,Prefer not to say,Yes,No,Asian,No,No,No,Active,Production       ,Search Engine - Google Bing Yahoo,Fully Meets,No,9.37,2,7,No,16,6,9,80,1,0,3,6,0,1,0,0.0,14.79,7
sdv-id-bnjWFV,7248102427,Texas,3489,05/12/1983,2014-07-13,2022-04-29,22,72.66,Area Sales Manager,Male,Heterosexual,Yes,No,Black,No,Yes,No,Active,IT/IS,On-campus Recruiting,Fully Meets,No,46.75,2,8,No,11,3,9,80,1,6,3,4,3,6,0,,22.15,13
sdv-id-rELlVy,5660024772,Kentucky,2782,10/16/1989,2020-08-03,2022-12-08,59,59.57,Production Technician II,Male,Heterosexual,Prefer not to say,Yes,White,No,Yes,No,Terminated for Cause,Production       ,Other,Fully Meets,No,23.69,7,8,No,16,5,8,80,1,0,5,3,4,0,1,2.0,13.91,18
sdv-id-RUwsfp,360812876,Ohio,98052,08/17/1992,2004-03-07,2004-06-14,56,128.96,Production Technician II,Prefer not to say,Prefer not to say,No,No,Middle Eastern,Yes,No,No,Voluntarily Terminated,Sales,MBTA ads,Fully Meets,No,9.4,3,1,No,25,1,3,80,1,0,2,1,1,0,2,,22.51,21
sdv-id-MOqbqm,6609645911,Oregon,3930,02/28/1988,2016-04-01,2023-12-21,52,131.67,Production Technician I,Female,Heterosexual,No,No,White,Yes,No,Yes,Terminated for Cause,Production       ,Internet Search,Fully Meets,No,38.54,7,9,No,11,5,1,80,1,0,4,5,4,0,0,0.0,3.84,2
sdv-id-AoUGQa,3130682717,Michigan,6069,02/08/1985,2003-02-02,2017-10-18,51,108.52,Production Technician II,Female,Heterosexual,No,Prefer not to say,Black,No,Yes,No,Active,IT/IS,Search Engine - Google Bing Yahoo,Needs Improvement,No,44.97,6,6,Yes,16,7,7,80,1,6,3,8,2,0,0,0.0,23.5,31
sdv-id-uRqBQg,3120597632,Oklahoma,4386,08/17/1992,2002-05-23,Present,56,115.48,Production Manager,Non-binary/non-conforming,Prefer not to say,No,No,White,No,No,No,Active,Sales,Diversity Job Fair,Fully Meets,No,37.19,7,5,No,11,3,3,80,0,4,3,4,2,0,2,1.0,26.69,31
sdv-id-LuOMHK,4347343480,Nevada,1013,11/11/1982,2006-05-06,2008-05-30,54,20.03,Area Sales Manager,Female,Homosexual,Yes,No,White,No,No,No,Voluntarily Terminated,Production       ,Monster.com,Fully Meets,No,48.26,7,3,No,14,5,8,80,0,0,3,5,2,0,6,1.0,4.72,5
sdv-id-zBYrka,323789854,Oklahoma,1013,05/06/1987,2002-06-27,2024-07-25,27,73.79,Software Engineer,Female,Prefer not to say,No,No,White,No,Yes,No,Voluntarily Terminated,IT/IS,Monster.com,Fully Meets,No,34.84,1,5,No,11,5,10,80,3,1,2,5,4,5,0,2.0,15.18,38
sdv-id-rSNLhe,203229554,Florida,6056,06/14/1978,2022-06-30,2023-04-02,18,27.8,IT Support,Female,Prefer not to say,No,No,Asian,No,No,No,Active,Sales,Indeed,Fully Meets,Yes,24.7,3,4,No,13,5,8,80,2,0,3,6,0,8,0,0.0,21.54,30
sdv-id-jpoDJs,161509088,Nebraska,1013,10/29/1987,2011-02-14,2019-03-27,40,77.37,Production Manager,Male,Heterosexual,No,No,Asian,No,Yes,No,Leave of Absence,Production       ,Employee Referral,Exceeds,No,13.55,8,1,No,13,2,3,80,0,3,3,3,1,2,1,2.0,16.78,16
sdv-id-MzcRuL,232580818,Wisconsin,98052,02/24/1992,2008-12-06,Present,32,22.63,Production Technician II,Female,Heterosexual,No,No,Asian,Prefer not to say,No,No,Active,Production       ,Diversity Job Fair,Fully Meets,No,15.6,1,8,No,16,3,7,80,1,0,2,4,2,2,0,5.0,21.17,22
sdv-id-hvrqLA,1733254842,West Virginia,1924,04/19/1982,2014-11-30,Present,26,51.69,Software Engineer,Prefer not to say,Homosexual,No,No,White,No,No,No,Voluntarily Terminated,IT/IS,Pay Per Click - Google,Fully Meets,No,6.4,4,4,No,11,1,7,80,0,3,3,2,5,1,2,2.0,10.03,9
sdv-id-NDTJtc,755021763,Alaska,5060,06/14/1991,2022-08-05,2024-05-22,41,92.44,Production Technician I,Female,Heterosexual,No,No,White,Yes,No,No,Voluntarily Terminated,IT/IS,Website Banner Ads,Fully Meets,No,3.14,6,10,Yes,18,9,1,80,1,3,0,9,6,0,2,2.0,11.54,11
sdv-id-AHlmef,199847424,Indiana,5072,03/08/1973,2022-04-23,Present,58,69.37,Sr. Network Engineer,Female,Prefer not to say,No,No,Asian,No,Yes,No,Active,IT/IS,Diversity Job Fair,Fully Meets,No,45.12,2,6,No,14,5,10,80,3,2,4,5,6,2,1,1.0,13.93,27
sdv-id-MyFMXv,3197335489,Nebraska,6107,06/04/1986,2000-04-01,2010-05-24,23,144.69,Production Technician I,Male,Heterosexual,Prefer not to say,No,White,No,No,No,Active,IT/IS,Newspager/Magazine,Fully Meets,No,1.75,7,6,No,11,9,4,80,1,2,3,8,11,2,0,,21.0,18
sdv-id-tjGlas,371171890,Florida,1013,01/30/1967,2005-04-06,2011-02-18,33,46.39,Production Technician II,Male,Heterosexual,No,No,Asian,Yes,Yes,No,Voluntarily Terminated,Production       ,Social Networks - Facebook Twitter etc,Fully Meets,No,34.09,1,4,No,11,8,9,80,1,3,5,7,0,2,1,5.0,17.92,33
sdv-id-xPTLBp,9904783741,North Carolina,3927,09/08/1985,2009-01-03,Present,36,104.48,Network Engineer,Female,Heterosexual,No,No,Asian,No,No,No,Voluntarily Terminated,Sales,Pay Per Click - Google,Needs Improvement,No,17.09,4,3,No,14,6,3,80,0,1,4,5,3,1,0,9.0,9.06,15
sdv-id-psmvsy,8413371288,New Mexico,2863,08/13/1984,2003-02-17,Present,56,61.24,Shared Services Manager,Female,Heterosexual,Yes,No,White,No,No,No,Active,Production       ,Vendor Referral,PIP,No,34.69,3,5,No,11,5,10,80,2,2,2,3,1,1,0,1.0,22.99,3
sdv-id-alCoId,332278184,Rhode Island,3158,08/17/1992,2006-03-20,2008-02-27,51,139.64,Production Technician II,Male,Other,No,No,White,Yes,No,No,Future Start,IT/IS,Glassdoor,Fully Meets,No,8.09,1,7,No,13,5,3,80,2,0,4,3,2,6,0,2.0,8.8,28
sdv-id-kpREZR,430751566,Rhode Island,4437,05/13/1969,2001-12-21,2012-02-04,23,146.1,Area Sales Manager,Male,Heterosexual,No,No,White,Yes,No,Yes,Active,Production       ,Employee Referral,Fully Meets,No,21.41,2,6,No,12,1,3,80,1,7,3,1,8,0,0,5.0,16.34,7
sdv-id-EtCktI,6319336541,Kentucky,5539,08/17/1992,2018-09-12,2020-11-13,49,94.87,Production Technician I,Prefer not to say,Bisexual,No,No,Other,No,No,No,Active,Production       ,Monster.com,Exceeds,No,49.71,7,10,No,11,5,9,80,1,0,2,6,2,1,0,2.0,23.33,33
sdv-id-IMZfnA,2135916845,Virginia,1013,08/17/1992,2003-03-02,Present,20,57.17,Area Sales Manager,Male,Prefer not to say,No,No,White,Yes,No,No,Active,Production       ,On-campus Recruiting,Fully Meets,No,4.29,7,8,No,12,3,7,80,2,4,2,1,5,1,0,0.0,29.51,12
sdv-id-hkwSLx,1671507848,New Jersey,5101,03/22/1968,2001-06-07,2020-07-15,23,134.24,Production Manager,Female,Prefer not to say,No,No,White,No,No,No,Future Start,Production       ,Employee Referral,Fully Meets,No,7.91,6,7,No,21,9,8,80,0,4,5,7,1,1,2,1.0,14.97,10
sdv-id-otghNN,731312771,Montana,4155,10/24/1980,2003-04-26,Present,52,54.3,Software Engineer,Male,Prefer not to say,No,No,White,No,Yes,Yes,Active,Production       ,Pay Per Click - Google,Exceeds,No,7.81,7,1,No,15,4,3,80,0,0,5,5,0,3,0,4.0,22.96,5
sdv-id-QQntlu,432446651,Rhode Island,6856,08/12/1982,2020-02-06,Present,23,66.73,Database Administrator,Male,Prefer not to say,No,No,White,Yes,No,No,Voluntarily Terminated,Sales,Monster.com,Fully Meets,No,15.89,2,8,No,11,7,10,80,1,5,5,5,4,1,1,10.0,23.4,2
sdv-id-zYeJWe,7864564830,Rhode Island,39578,02/23/1982,2021-07-08,2024-11-14,59,41.39,Software Engineer,Female,Prefer not to say,Yes,No,White,No,No,Yes,Active,Sales,Billboard,PIP,No,13.24,10,9,Yes,21,4,7,80,1,6,2,1,6,0,0,5.0,7.06,0
sdv-id-EHkENc,798792837,Montana,6567,02/17/1983,2018-03-15,2019-05-18,36,143.73,Production Technician I,Female,Prefer not to say,Prefer not to say,No,White,Yes,No,No,Voluntarily Terminated,Sales,Diversity Job Fair,Exceeds,No,16.54,10,1,No,13,9,9,80,1,2,3,7,3,2,0,0.0,3.9,24
sdv-id-McbOyc,3443290550,North Carolina,3218,02/18/1982,2008-01-20,2014-08-03,60,148.11,Production Technician I,Female,Heterosexual,No,No,White,No,No,No,Active,IT/IS,Search Engine - Google Bing Yahoo,Fully Meets,No,30.45,6,6,No,14,1,2,80,1,0,3,1,0,5,1,0.0,6.83,9
sdv-id-TpntbS,879064898,Connecticut,1013,12/27/1988,2020-12-15,2022-03-27,43,18.7,BI Developer,Female,Heterosexual,No,No,Asian,Yes,No,No,Voluntarily Terminated,Production       ,Information Session,Exceeds,No,30.88,8,6,No,22,1,5,80,0,2,5,1,10,1,1,4.0,10.65,11
